cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation,neighbortype,exactmass,canonicalsmiles,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt
85125822,95,2,182.130679813,CC12CC3CC(C1)CC(C3)C2,182.130679813,0,1,0,2,0,2,0,0,0
90965715,84,2,220.0421705,C1C2CC3CC1CC(C2)(C3)F,220.0421705,0,1,0,2,0,2,0,0,0
90982413,80,2,242.1073575,C1C2CC3CC1CC(C2)(C3)I,242.1073575,0,1,0,4,0,4,0,0,0
117858299,83,2,223.157228913,C=C1C2CC3CC(C2)CC1C3,223.157228913,0,1,0,3,0,3,0,0,0
118577996,80,2,191.167399674,C1=CC2C3C2C=CC1C=C3,191.167399674,0,1,0,0,0,0,0,0,0
118585802,86,2,305.06405,CC12CC3(CC(C1)(CC(C2)(C3)C)C)C,305.06405,0,1,0,0,0,0,0,0,0
118655517,95,2,180.138839198,C1C2C=CC1C3C2C=C3,180.138839198,1,1,0,4,0,4,0,0,0
121007597,89,2,232.0785560,CC12SC3(SC(S1)(SC(S2)(S3)C)C)C,232.0785560,0,1,0,2,0,2,0,0,0
123419362,80,2,151.136099547,C1CC2CC1C3C2C=C3,151.136099547,0,1,0,2,0,2,0,0,0
134439673,84,2,151.136099547,CC12CC3(SC(S1)(CC(S2)(S3)C)C)C,151.136099547,0,1,0,4,0,4,0,0,0
134862497,84,2,190.172150702,C1CC2C1C3CC2C=C3,190.172150702,0,1,0,0,0,0,0,0,0
134900896,81,2,120.093900383,O=P12OP3OP(O1)OP(=O)(O3)O2,120.093900383,0,1,0,2,2,0,0,0,0
134994561,82,2,205.183049738,O=P12OP3OP(O1)OP(O3)O2,205.183049738,0,1,0,1,0,1,0,0,0
138635014,85,2,223.157228913,CCC1C2CC3CC(C2)CC1C3,223.157228913,0,1,0,2,0,2,0,0,0
138963419,83,2,204.115029749,C1C2CC3CC1CC(C2)(C3)CC#N,204.115029749,0,1,0,3,0,3,0,0,0
138966477,91,2,131.081605154,C1CC2CC1C3C2CC3,131.081605154,0,1,1,2,1,1,0,0,0
138980424,82,2,206.167065321,C1C2CC3CC1CC(C2)C3F,206.167065321,0,1,0,1,1,0,0,0,0
139244957,95,2,153.078978594,COC1C2CC3CC(C2)CC1C3,153.078978594,0,1,0,3,0,3,0,0,0
139951011,91,2,216.0917075,CC1(C2CC3CC(C2)CC1C3)C,216.0917075,0,1,0,4,0,4,0,0,0
139951018,88,2,212.14124450,C1C2CN3CC1C(=O)N(C2)C3,212.14124450,0,1,0,5,0,5,0,0,0
139958781,90,2,194.167065321,[C-]#[N+]C12CC3CC(C1)CC(C3)C2,194.167065321,0,1,0,3,0,3,0,0,0
139994706,89,2,196.146329876,C1C2CC3C4C1C5CC(C4)CC3(C5C2)O,196.146329876,0,1,0,0,0,0,0,0,0
140210882,90,2,197.141578849,C1C2CC3C4C1C5CC(C4)C(C3C5C2)O,197.141578849,0,1,0,0,0,0,0,0,0
140598310,80,2,220.13130903,C1C2CC3C4C1C5CC(C4)(CC3C5C2)O,220.13130903,1,1,0,0,0,0,0,0,0
140681279,92,2,195.125928785,CC12CN3CN(C1)CN(C2)C3,195.125928785,0,1,0,3,0,3,0,0,0
141116573,89,2,196.146329876,C1C2CC3CC(C2=O)CC1C3=O,196.146329876,0,1,0,0,0,0,0,0,0
141159639,96,2,185.0971272,C=C1C2CC3CC1CN(C3)C2,185.0971272,0,1,0,3,0,3,0,0,0
141219371,84,2,206.167065321,C1C2CC3CN(C2)CC1C3=O,206.167065321,0,1,0,2,0,2,1,0,1
141510869,89,2,256.04628,C=C1C2CC3CN(C2)CN1C3,256.04628,0,1,0,3,0,3,0,0,0
141614178,88,2,211.12084340,C1N2CN3CN1CP(C2)C3,211.12084340,0,1,0,3,0,3,0,0,0
141629386,90,2,179.131014166,C1N2CN3CN1CP(=O)(C2)C3,179.131014166,0,1,0,2,0,2,0,0,0
142859079,80,2,224.169387795,C1N2CN3CN1CP(=S)(C2)C3,224.169387795,0,1,0,2,0,2,0,0,0
143134453,83,2,205.110278721,C1CN2CN3CN1CP(C2)C3,205.110278721,0,1,0,0,0,0,0,0,0
64248,85,2,207.125928785,C1CN2CN3CN1CP(=O)(C2)C3,207.125928785,0,1,0,2,0,2,0,0,0
110810,91,2,180.151415257,C1C2CC3CC1C4CC3C4C2,180.151415257,0,1,0,0,0,0,0,0,0
143415,98,2,189.04895557,C1C2CC3CC1CC(C2)C3(C#N)N=O,189.04895557,0,1,0,0,0,0,0,0,0
143668,82,2,190.110613074,C=C1C2CCC1C3C2CC3,190.110613074,0,1,0,0,0,0,0,0,0
299577,89,2,204.06809681,C=C1C2C=CC1C3C2CC3,204.06809681,0,1,0,0,0,0,0,0,0
386751,88,2,192.115029749,COC(=O)C12CC3CC(C1)CC(C3)(C2)O,192.115029749,0,1,0,3,0,3,0,0,0
548158,82,2,278.02913527,COC(=O)C12CC3CC(C1)CC(C3)(C2)OC,278.02913527,0,1,0,0,0,0,0,0,0
