molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3120588,CC(=O)OC[C@H]1O[C@@H](n2c(-c3cccs3)cc(-c3ccc(C(C)C)cc3)c(C#N)c2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,33000.0
CHEMBL3120675,CC(C)c1ccc(-c2cc(-c3cccs3)[nH]c(=O)c2C#N)cc1,32000.0
CHEMBL3120676,CC(=O)OC[C@H]1O[C@@H](n2c(-c3ccccn3)cc(-c3ccc(Cl)cc3)c(C#N)c2=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,24000.0
CHEMBL3217926,O=c1[nH]c(=O)n(C2C=CC(O)C2)cc1-c1cccs1,800.0
CHEMBL3217928,O=c1[nH]c(=O)n(C2C=CC(O)C2)cc1-c1cncs1,20000.0
CHEMBL1170792,NC1C2CC3CC(C2)CC1C3,110000.0
CHEMBL1172027,CC1(N)C2CC3CC(C2)CC1C3,19000.0
CHEMBL1170181,CCC1(N)C2CC3CC(C2)CC1C3,23000.0
CHEMBL1170182,CCCC1(N)C2CC3CC(C2)CC1C3,390000.0
CHEMBL3288283,CCCCC1(N)C2CC3CC(C2)CC1C3,355000.0
CHEMBL3288284,CC(C)CC1(N)C2CC3CC(C2)CC1C3,210000.0
CHEMBL3288285,CCCCCCC1(N)C2CC3CC(C2)CC1C3,13000.0
CHEMBL3288286,NC1(c2ccccc2)C2CC3CC(C2)CC1C3,86000.0
CHEMBL3288287,NC1(Cc2ccccc2)C2CC3CC(C2)CC1C3,280000.0
CHEMBL3288048,NC(=O)c1c(NC(=O)c2cnn3c(C(F)F)cc(-c4ccccc4)nc23)sc2c1CCC2,75500.0
CHEMBL3288049,NC(=O)c1c(NC(=O)c2cnn3c(C(F)(F)F)cc(-c4ccccc4)nc23)sc2c1CCC2,57000.0
CHEMBL3288050,NC(=O)c1c(NC(=O)c2cnn3c(C(F)F)cc(-c4ccccc4)nc23)sc2c1CCCC2,66000.0
CHEMBL3288051,NC(=O)c1c(NC(=O)c2cnn3c(C(F)(F)F)cc(-c4ccccc4)nc23)sc2c1CCCC2,100000.0
CHEMBL3288052,Cc1ccc(-c2cc(C(F)(F)F)n3ncc(C(=O)Nc4sc5c(c4C(N)=O)CCCC5)c3n2)cc1,100700.0
CHEMBL3288054,NC(=O)c1c(NC(=O)c2nc3nc(-c4ccccc4)cc(C(F)(F)F)n3n2)sc2c1CCCC2,23700.0
CHEMBL3288056,CCC(C)NC(=O)c1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)Nc2cc(C)ccc2C)c1,18700.0
CHEMBL3288058,O=C(Nc1ccccc1Cl)c1ccc2c(c1)C1C3CCC(C3)C1C(c1ccccc1)N2,100000.0
CHEMBL3288059,CCC(C)NC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)Nc2cc(C)ccc2C)c1,35200.0
CHEMBL3288254,CCC(C)NC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)Nc2ccccc2)c1,30500.0
CHEMBL3288255,CCC(C)NC(=O)c1ccccc1NC(=O)c1ccc(C)c(S(=O)(=O)Nc2cccc(NC(=O)c3ccccc3)c2)c1,100000.0
CHEMBL3288256,Cc1ccc(C)c(NS(=O)(=O)c2cc(C(=O)Nc3ccccc3C(=O)Nc3ccccc3)ccc2C)c1,24700.0
CHEMBL3288257,CCC(C)NC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)Nc2ccc(O)cc2)c1,100000.0
CHEMBL3310644,COc1ccc(CO[C@H]2[C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]2COCCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)cc1,100000.0
CHEMBL3310645,CCO[C@@H]1[C@@H](OC)[C@@H](OC)O[C@H](COCCOCCOCCOCCOCc2cn([C@H]3C(=O)N[C@@H]4Cc5ccc(c(Cl)c5)Oc5cc6cc(c5O)Oc5ccc(cc5Cl)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H]5NC(=O)[C@H](NC(=O)[C@@H]6NC(=O)[C@@H](NC4=O)c4cc(O)cc(c4)Oc4cc3ccc4O)c3ccc(O)c(c3)-c3c(O)cc(O)cc3[C@H](C(=O)O)NC5=O)nn2)[C@H]1O,100000.0
CHEMBL3353011,Nc1ncnc2c1ncn2[C@@H]1C[C@@]2(CO)CC[C@@H]1C2,179000.0
CHEMBL3740548,CCOC(=O)c1cn(CC)c2ccc(-n3cc(C4=CCCCC4)nn3)cc2c1=O,200.0
CHEMBL3746432,CCCCNc1cncc(C(=O)NCc2ccccc2)n1,100000.0
CHEMBL3746206,CCCCCNc1cncc(C(=O)NCc2ccccc2)n1,100000.0
CHEMBL3746251,CCCCCCNc1cncc(C(=O)NCc2ccccc2)n1,100000.0
CHEMBL3746439,CCCCCCCNc1cncc(C(=O)NCc2ccccc2)n1,100000.0
CHEMBL3747168,CCCCCCCCNc1cncc(C(=O)NCc2ccccc2)n1,100000.0
CHEMBL3745831,CCCCNc1cnc(C(=O)NCc2ccccc2)cn1,100000.0
CHEMBL3747040,CCCCCNc1cnc(C(=O)NCc2ccccc2)cn1,3300.0
CHEMBL3747723,CCCCCCNc1cnc(C(=O)NCc2ccccc2)cn1,62000.0
CHEMBL3747128,CCCCCCCNc1cnc(C(=O)NCc2ccccc2)cn1,47000.0
CHEMBL3746435,CCCCCCCCNc1cnc(C(=O)NCc2ccccc2)cn1,100000.0
CHEMBL3745766,O=C(NCc1ccccc1)c1nccnc1NCc1ccccc1,100000.0
CHEMBL3746139,CCCCNc1nccnc1C(=O)NCc1ccccc1,100000.0
CHEMBL3747355,CCCCCNc1nccnc1C(=O)NCc1ccccc1,100000.0
CHEMBL3746944,CCCCCCNc1nccnc1C(=O)NCc1ccccc1,100000.0
CHEMBL3746180,CCCCCCCNc1nccnc1C(=O)NCc1ccccc1,100000.0
CHEMBL3745936,CCCCCCCCNc1nccnc1C(=O)NCc1ccccc1,100000.0
CHEMBL3769985,c1csc(-c2cc(NC34CC5CC(CC(C5)C3)C4)no2)c1,353.0
CHEMBL3769773,Oc1ccc(NC23CC4CC(CC(C4)C2)C3)c(O)c1,3200.0
CHEMBL3769457,OC1C2CC3CC1CC(NCc1cc(-c4cccs4)on1)(C3)C2,727.0
CHEMBL3771213,OC12CC3CC(C1)CC(NCc1cc(-c4cccs4)on1)(C3)C2,510.0
CHEMBL3770006,COc1ccsc1-c1cc(CNC23CC4CC(CC(O)(C4)C2)C3)no1,404.0
CHEMBL3771235,OC12CC3CC(O)(C1)CC(NCc1cc(-c4cccs4)on1)(C3)C2,2500.0
CHEMBL3769592,CCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1000.0
CHEMBL3818027,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)OC[C@H]1O[C@@H](c2ccnc(C(N)=O)c2F)[C@H](O)[C@@H]1O,34700.0
CHEMBL3818231,C[C@H](NP(=O)(OC[C@H]1O[C@@H](c2ccnc(C(N)=O)c2F)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)CC1CCCCC1,74100.0
CHEMBL3818891,NC(=O)c1nccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1F,1900.0
CHEMBL3819526,NC(=O)c1nccc([C@@H]2O[C@](F)(CO)[C@@H](O)[C@H]2O)c1F,98000.0
CHEMBL3818254,NC(=O)c1nccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2F)c1F,87000.0
CHEMBL3818483,NC(=O)c1nccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,8700.0
CHEMBL3819152,COc1c(C(N)=O)ccnc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,88000.0
CHEMBL3818113,Cn1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)c(C(N)=O)n1,91000.0
CHEMBL3819358,C#Cc1c([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)ccnc1C(N)=O,36000.0
CHEMBL3818152,C=Cc1c([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)ccnc1C(N)=O,58000.0
CHEMBL3819298,NC(=O)c1nccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,1300.0
CHEMBL3819486,NC(=O)c1nc(F)cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,2200.0
CHEMBL3819492,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](P(=O)(O)O)C[C@H]1NC(=N)N,260.3
CHEMBL3819450,CCOP(=O)(O)[C@H]1C[C@@H](NC(=N)N)[C@H]([C@@H](NC(C)=O)C(CC)CC)[C@@H]1O,66.5
CHEMBL3819487,CCCCCCOP(=O)(O)[C@H]1C[C@@H](NC(=N)N)[C@H]([C@@H](NC(C)=O)C(CC)CC)[C@@H]1O,18.6
CHEMBL3818436,CCC(CC)[C@H](NC(C)=O)[C@@H]1C=C(P(=O)(O)O)C[C@H]1NC(=N)N,50.3
CHEMBL3819617,CCOP(=O)(O)C1=C[C@@H]([C@@H](NC(C)=O)C(CC)CC)[C@H](NC(=N)N)C1,19.1
CHEMBL3819314,CCCCCCOP(=O)(O)C1=C[C@@H]([C@@H](NC(C)=O)C(CC)CC)[C@H](NC(=N)N)C1,18.5
CHEMBL3817914,CCC(CC)[C@H](NC(C)=O)[C@@H]1C[C@@H](P(=O)(O)O)C[C@H]1NC(=N)N,343.2
CHEMBL3818211,CCOP(=O)(O)[C@H]1C[C@@H](NC(=N)N)[C@H]([C@@H](NC(C)=O)C(CC)CC)C1,88.7
CHEMBL3818553,CCCCCCOP(=O)(O)[C@H]1C[C@@H](NC(=N)N)[C@H]([C@@H](NC(C)=O)C(CC)CC)C1,43.2
CHEMBL4070988,Clc1ccc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)s1,200.0
CHEMBL4066702,CSc1nc(NCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1,4000.0
CHEMBL4088000,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1,4000.0
CHEMBL4069858,CSc1nc(OCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1,800.0
CHEMBL4097050,CSc1nc(-c2ccccc2)c(C#N)c(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)n1,100000.0
CHEMBL4080544,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2cccc([N+](=O)[O-])c2)n1,4000.0
CHEMBL4104770,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccc([N+](=O)[O-])cc2)n1,800.0
CHEMBL4088409,CSc1nc(-c2ccc([N+](=O)[O-])cc2)c(C#N)c(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)n1,100000.0
CHEMBL4067148,COc1ccc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc1,4000.0
CHEMBL4096132,COc1ccc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc1OC,4000.0
CHEMBL4078078,COc1cc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc(OC)c1OC,800.0
CHEMBL4083981,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccc(C)cc2)n1,4000.0
CHEMBL4062263,N#Cc1c(NCCCCNc2ccnc3cc(Cl)ccc23)nc(N2CCOCC2)nc1-c1ccccc1,4000.0
CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,20000.0
CHEMBL4086308,O=C(N/N=C/c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,3100.0
CHEMBL2040562,CC(=O)Nc1cccc(-c2nc(C(=O)O)c(O)c(=O)[nH]2)c1,50000.0
CHEMBL2040563,Cn1cnc(-c2nc(C(=O)O)c(O)c(=O)[nH]2)c1,50000.0
CHEMBL4077296,OC12CC3CC(C1)CC(NCc1cc(C4CC4)on1)(C3)C2,600.0
CHEMBL4080487,C[Si](C)(C)c1ccc(CNC23CC4CC(CC(O)(C4)C2)C3)cc1,600.0
CHEMBL747,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,33000.0
CHEMBL6742,CC1(C)N=C(N)N=C(N)N1c1ccccc1,43000.0
CHEMBL7004,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,48000.0
CHEMBL266573,COc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,63000.0
CHEMBL7005,CC1(C)N=C(N)N=C(N)N1c1ccc(F)cc1,41000.0
CHEMBL6741,CC1(C)N=C(N)N=C(N)N1c1ccc(Br)cc1,21000.0
CHEMBL549146,CC1(C)N=C(N)N=C(N)N1c1ccc([N+](=O)[O-])cc1,100000.0
CHEMBL326709,CC1(C)N=C(N)N=C(N)N1c1ccc(C(=O)O)cc1,100000.0
CHEMBL6613,CCOC(=O)c1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,100000.0
CHEMBL21979,CC1(C)N=C(N)N=C(N)N1c1ccccc1Cl,100000.0
CHEMBL7130,CC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,1100.0
CHEMBL6948,CC1(C)N=C(N)N=C(N)N1c1cccc(C(F)(F)F)c1,1100.0
CHEMBL318133,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1Cl,100000.0
CHEMBL92583,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)c(Cl)c1,550.0
CHEMBL582150,CCC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,100000.0
CHEMBL345146,CC(C)C1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,45000.0
CHEMBL549103,NC1=NC2(CCCC2)N(c2ccc(Cl)cc2)C(N)=N1,100000.0
CHEMBL574656,NC1=NC2(CCCCC2)N(c2ccc(Cl)cc2)C(N)=N1,100000.0
CHEMBL93484,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,100000.0
CHEMBL90703,CCCC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,100000.0
CHEMBL93889,NC1=NC(c2ccccc2)N(c2ccc(Cl)cc2)C(N)=N1,100000.0
CHEMBL533117,CC1(C)N=C(N)N=C(Nc2ccc(Cl)cc2)N1,100000.0
CHEMBL1377,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,100000.0
CHEMBL840,N=C(N)NC(=N)Nc1ccc(Cl)cc1,100000.0
CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,15000.0
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,100000.0
CHEMBL4128362,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,1000.0
CHEMBL4126987,CC(=O)N[C@@H]1C[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,1000.0
CHEMBL4127125,CC(=O)N[C@H]1[C@H](C[C@H](O)CO)O[C@@](F)(C(=O)O)[C@H](F)[C@@H]1O,100.0
CHEMBL4125754,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)CCO,10000.0
CHEMBL4125895,CC(=O)N[C@@H]1[C@@H](O)[C@@H](F)[C@](F)(C(=O)O)O[C@H]1[C@H](O)[C@@H](C)O,10000.0
CHEMBL4127582,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4126212,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4128569,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1ccccc1)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4127182,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1ccccc1)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4129784,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4128419,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4126084,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4129391,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4128997,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1ccccc1)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4125717,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1ccccc1)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4127759,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4129158,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4126524,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4127918,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4129955,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O,100000.0
CHEMBL4126683,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O,100000.0
CHEMBL4172361,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1ccoc1)C2(C)C,60460.0
CHEMBL4170926,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1ccsc1)C2(C)C,28600.0
CHEMBL4171261,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1cccs1)C2(C)C,6420.0
CHEMBL4162126,Cc1csc(CN[C@@H]2C[C@H]3C[C@@H]([C@H]2C)C3(C)C)n1,75000.0
CHEMBL4175683,CCCCc1ccsc1CN[C@@H]1C[C@H]2C[C@@H]([C@H]1C)C2(C)C,10330.0
CHEMBL4167687,C=Cc1ccsc1CN[C@@H]1C[C@H]2C[C@@H]([C@H]1C)C2(C)C,1820.0
CHEMBL4163615,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1sccc1C1CC1)C2(C)C,300.0
CHEMBL4162304,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1sccc1C1CCCC1)C2(C)C,690.0
CHEMBL4174956,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1cc(Br)cs1)C2(C)C,5160.0
CHEMBL4164309,Cc1csc(CN[C@@H]2C[C@H]3C[C@@H]([C@H]2C)C3(C)C)c1,200.0
CHEMBL4176777,CCCCc1csc(CN[C@@H]2C[C@H]3C[C@@H]([C@H]2C)C3(C)C)c1,460.0
CHEMBL4174562,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1cc(C3CC3)cs1)C2(C)C,6680.0
CHEMBL4159502,CCCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(F)nc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,10000.0
CHEMBL4171173,Cc1cccc2c1OP(=O)(OC[C@H]1O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]1O)OC2,280000.0
CHEMBL4163269,CC(=O)O[C@@H]1[C@@H](COP2(=O)OCc3cccc(C)c3O2)O[C@@H](n2ccnc(C(N)=O)c2=O)[C@@H]1OC(C)=O,400000.0
CHEMBL4170117,CCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,1300.0
CHEMBL4174618,CCCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCC)cc2)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC,1500.0
CHEMBL4160920,CCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC.CCN(CC)CC,2600.0
CHEMBL4171535,CCCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCC)cc2)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccnc(C(N)=O)c3=O)[C@H](O)[C@@H]2O)cc1.CCN(CC)CC.CCN(CC)CC,6000.0
CHEMBL4164322,NC(=O)c1nc(Br)cnc1O,250000.0
CHEMBL4174975,NC(=O)c1nc(Br)cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,250000.0
CHEMBL4167765,NC(=O)c1nccnc1O,6400.0
CHEMBL261459,NC(=O)c1nccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,58000.0
CHEMBL4161045,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](N)[C@H]1NC(C)=O,4260.0
CHEMBL4172581,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(C)C)cc2)[C@H]1NC(C)=O,530.0
CHEMBL4161935,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,470.0
CHEMBL4175983,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,490.0
CHEMBL4165368,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCCC3)cc2)[C@H]1NC(C)=O,3020.0
CHEMBL4160858,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCSCC3)cc2)[C@H]1NC(C)=O,49720.0
CHEMBL4168794,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(NC(C)=O)cc2)[C@H]1NC(C)=O,100000.0
CHEMBL4174094,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Nc3ccccc3)cc2)[C@H]1NC(C)=O,5110.0
CHEMBL4163386,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(C)c3ccccc3)cc2)[C@H]1NC(C)=O,13130.0
CHEMBL4162570,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(CC)c3ccccc3)cc2)[C@H]1NC(C)=O,23540.0
CHEMBL4173256,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-n3cccc3)cc2)[C@H]1NC(C)=O,2320.0
CHEMBL4166014,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-n3cccn3)cc2)[C@H]1NC(C)=O,10940.0
CHEMBL3342485,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cccs3)cc2)[C@H]1NC(C)=O,340.0
CHEMBL4161862,CCCCCCCC(=O)/N=C(\N)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,90.0
CHEMBL4164188,COc1ccc2cc([C@H](C)C(=O)/N=C(\N)N[C@H]3C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]3NC(C)=O)ccc2c1,140.0
CHEMBL4172062,CCCCCCCC(=O)/N=C(\N)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,1.0
CHEMBL4160792,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N/C(N)=N/C(=O)[C@@H](C)c2ccc3cc(OC)ccc3c2)[C@H]1NC(C)=O,2.0
CHEMBL4175602,CCC(CC)O[C@@H]1C=C(P(=O)(O)O)C[C@H](N/C(N)=N/C(=O)CSc2ccc3ccccc3c2)[C@H]1NC(C)=O,0.8
CHEMBL4174690,Cc1ccc2nc(N3CCCc4ccc(F)cc4C3)cc(NCC3(N)COC3)c2c1,100000.0
CHEMBL4209173,CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CCNC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(C)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(N)=O,12900.0
